"library_id" "description" "total_spots" "total_bases" "label"
"SRR5825846" "terrestrial" 24432128 7378502656 "metagenome"
"SRR5825847" "terrestrial" 25338011 7652079322 "metagenome"
"SRR5829543" "terrestrial" 57363566 17323796932 "metagenome"
"SRR5829547" "terrestrial" 31572134 9534784468 "metagenome"
"SRR5829550" "terrestrial" 33357433 10073944766 "metagenome"
"SRR5947207" "terrestrial" 52154498 26181557996 "metagenome"
"SRR5947209" "terrestrial" 61445816 30845799632 "metagenome"
"SRR6049602" "terrestrial" 27008167 7963052799 "metagenome"
"SRR6051230" "terrestrial" 67558687 20402723474 "metagenome"
"SRR6051345" "terrestrial" 67840938 20487963276 "metagenome"
"SRR6051411" "terrestrial" 74198727 22408015554 "metagenome"
"SRR6051512" "terrestrial" 73576019 22219957738 "metagenome"
"SRR6051700" "terrestrial" 80562174 24329776548 "metagenome"
"SRR6056296" "terrestrial" 33290113 10053614126 "metagenome"
"SRR6059036" "terrestrial" 35666172 10771183944 "metagenome"
"SRR636569" "terrestrial" 341932028 102579608400 "metagenome"
"SRR639753" "terrestrial" 30364005 4584964755 "metagenome"
"SRR643891" "terrestrial" 25153777 1282842627 "metagenome"
"SRR747868" "terrestrial" 60529880 10895378400 "metagenome"
"SRR748204" "terrestrial" 119937592 24227393584 "metagenome"
"SRR845265" "terrestrial" 118588876 23954952952 "metagenome"
"SRR850459" "terrestrial" 20962171 4192434200 "metagenome"
"SRR908208" "terrestrial" 67125743 13425148600 "metagenome"
"SRR908276" "terrestrial" 43309153 8661830600 "metagenome"
"SRR908279" "terrestrial" 68148408 13629681600 "metagenome"
"SRR908291" "terrestrial" 30895408 6179081600 "metagenome"
"SRR931091" "terrestrial" 39263160 7931158320 "metagenome"
"SRR931349" "terrestrial" 124327154 25114085108 "metagenome"
"SRR931708" "terrestrial" 58537204 5912257604 "metagenome"
"SRR940500" "terrestrial" 20452007 1022600350 "metagenome"
"SRR940503" "terrestrial" 29822561 1491128050 "metagenome"
"SRR942928" "terrestrial" 61591267 18477380100 "metagenome"
"SRR942940" "terrestrial" 77346647 23203994100 "metagenome"
"SRR943311" "terrestrial" 62526312 18757893600 "metagenome"
"SRR943313" "terrestrial" 62447160 18734148000 "metagenome"
"SRR943323" "terrestrial" 77286829 23186048700 "metagenome"
"SRR943331" "terrestrial" 58185929 17455778700 "metagenome"
"SRR944699" "terrestrial" 439565621 88640476161 "metagenome"
"SRR988090" "terrestrial" 88140175 17628035000 "metagenome"
"SRR988091" "terrestrial" 67447483 13489496600 "metagenome"
"SRR988093" "terrestrial" 40525382 8105076400 "metagenome"
"SRR5086369" "terrestrial" 28538462 4309307762 "metagenome"
"SRR5121201" "terrestrial" 32649192 4930027992 "metagenome"
"SRR5279630" "terrestrial" 21501344 6450403200 "metagenome"
"SRR5279631" "terrestrial" 21570780 6471234000 "metagenome"
"SRR5278363" "terrestrial" 20384417 6044541048 "metagenome"
"SRR5278356" "terrestrial" 20820143 6188394331 "metagenome"
"SRR5828270" "terrestrial" 20256752 6117539104 "metagenome"
"SRR6797145" "terrestrial" 21263389 4252677800 "metagenome"
"ERR2191545" "terrestrial" 80659219 16131843800 "metagenome"
"SRR4383942" "terrestrial" 38847174 7842883866 "metagenome"
"SRR4383941" "terrestrial" 20800814 4200038896 "metagenome"
"SRR5127900" "terrestrial" 34318603 10364218106 "metagenome"
"SRR5145065" "terrestrial" 22952855 4636476710 "metagenome"
"SRR5209020" "terrestrial" 62881832 18990313264 "metagenome"
"SRR5209019" "terrestrial" 59190605 17875562710 "metagenome"
"SRR5209024" "terrestrial" 66275575 20015223650 "metagenome"
"SRR5152911" "terrestrial" 33281816 10051108432 "metagenome"
"SRR5278351" "terrestrial" 24513072 7267839980 "metagenome"
"SRR5487657" "terrestrial" 43428183 13028454900 "metagenome"
"SRR5487653" "terrestrial" 94982076 28494622800 "metagenome"
"SRR5487654" "terrestrial" 132012949 66270500398 "metagenome"
"SRR5512141" "terrestrial" 41814714 12544414200 "metagenome"
"SRR5512134" "terrestrial" 43372535 13011760500 "metagenome"
"SRR5512132" "terrestrial" 44471310 13341393000 "metagenome"
"SRR5512145" "terrestrial" 40002454 12000736200 "metagenome"
"SRR5829926" "terrestrial" 53650713 16202515326 "metagenome"
"SRR5852468" "terrestrial" 22243360 6717494720 "metagenome"
"SRR5855235" "terrestrial" 32907459 9872237700 "metagenome"
"SRR5855413" "terrestrial" 62638062 18791418600 "metagenome"
"SRR5855437" "terrestrial" 58815338 17644601400 "metagenome"
"SRR5855433" "terrestrial" 55455652 16636695600 "metagenome"
"SRR5855239" "terrestrial" 31582419 9474725700 "metagenome"
"SRR5855414" "terrestrial" 62978276 18893482800 "metagenome"
"SRR5855418" "terrestrial" 62366991 16141195350 "metagenome"
"SRR5855426" "terrestrial" 59773699 17932109700 "metagenome"
"SRR5881397" "terrestrial" 41453620 12518993240 "metagenome"
"SRR6193119" "terrestrial" 116043522 34813056600 "metagenome"
"SRR6231310" "terrestrial" 37914869 11450290438 "metagenome"
"SRR6325480" "terrestrial" 71661539 21371841820 "metagenome"
"SRR6325799" "terrestrial" 53987229 7959114120 "metagenome"
"SRR7595537" "terrestrial" 22271538 6726004476 "metagenome"
"SRR7595568" "terrestrial" 25063984 7569323168 "metagenome"
"SRR7595559" "terrestrial" 21568805 6513779110 "metagenome"
"ERR2767286" "terrestrial" 23624099 2386033999 "metagenome"
"ERR2767288" "terrestrial" 22256794 2247936194 "metagenome"
"ERR2767290" "terrestrial" 20733371 2094070471 "metagenome"
"ERR2767293" "terrestrial" 23228528 2346081328 "metagenome"
"ERR2767294" "terrestrial" 22277020 2249979020 "metagenome"
"ERR2767296" "terrestrial" 23274320 2350706320 "metagenome"
"ERR3094280" "terrestrial" 41922562 12057577349 "metagenome"
"ERR3211801" "terrestrial" 20447016 6174998832 "metagenome"
"ERR3211805" "terrestrial" 22425003 6772350906 "metagenome"
"ERR3211831" "terrestrial" 21616149 6528076998 "metagenome"
"ERR3211954" "terrestrial" 25894516 7820143832 "metagenome"
"SRR1796743" "terrestrial" 81793195 24537958500 "metagenome"
"SRR4425669" "terrestrial" 55980454 14107074408 "metagenome"
"SRR4425685" "terrestrial" 44894947 11313526644 "metagenome"
"SRR4425706" "terrestrial" 48723273 12278264796 "metagenome"
"SRR5181671" "terrestrial" 68805993 20779409886 "metagenome"
"SRR5195119" "terrestrial" 115728244 34718473200 "metagenome"
"SRR5195144" "terrestrial" 115887100 34766130000 "metagenome"
"SRR5195145" "terrestrial" 115459810 34637943000 "metagenome"
"SRR5195146" "terrestrial" 116348874 34904662200 "metagenome"
"SRR5626530" "terrestrial" 92287899 15186295537 "metagenome"
"SRR5831666" "terrestrial" 85741345 17148269000 "metagenome"
"SRR5855423" "terrestrial" 53396135 16018840500 "metagenome"
"SRR5855424" "terrestrial" 58955665 13829973900 "metagenome"
"SRR6058010" "terrestrial" 50674064 10134812800 "metagenome"
"SRR6058014" "terrestrial" 45882009 9176401800 "metagenome"
"SRR6159086" "terrestrial" 44492488 11212106976 "metagenome"
"SRR6201995" "terrestrial" 65762539 19728761700 "metagenome"
"SRR6212319" "terrestrial" 30893099 9267929700 "metagenome"
"SRR6240750" "terrestrial" 57131004 28679764008 "metagenome"
"SRR6240785" "terrestrial" 48290797 14583820694 "metagenome"
"SRR6240786" "terrestrial" 62275020 31262060040 "metagenome"
"SRR6263655" "terrestrial" 28625702 8644962004 "metagenome"
"SRR6263737" "terrestrial" 28924188 8735104776 "metagenome"
"SRR6266568" "terrestrial" 113242944 34199369088 "metagenome"
"SRR6267142" "terrestrial" 84175919 25421127538 "metagenome"
"SRR6439735" "terrestrial" 40336770 12101031000 "metagenome"
"SRR6448370" "terrestrial" 30877718 9325070836 "metagenome"
"SRR6448377" "terrestrial" 25491400 7698402800 "metagenome"
"SRR6514730" "terrestrial" 176380809 53267004318 "metagenome"
"SRR6516019" "terrestrial" 58724492 17734796584 "metagenome"
"SRR6651932" "terrestrial" 25516875 3774677397 "metagenome"
"SRR6651936" "terrestrial" 27077504 4296629031 "metagenome"
"SRR6754101" "terrestrial" 162101165 48630349500 "metagenome"
"SRR6837566" "terrestrial" 32659974 16395306948 "metagenome"
"SRR6837578" "terrestrial" 33493775 16813875050 "metagenome"
"SRR6943131" "terrestrial" 77979661 15179148097 "metagenome"
"SRR7006398" "terrestrial" 43434692 13117276984 "metagenome"
"SRR7013846" "terrestrial" 39124209 11737262700 "metagenome"
"SRR7013849" "terrestrial" 52019703 15605910900 "metagenome"
"SRR7015784" "terrestrial" 31365272 9472312144 "metagenome"
"SRR7015917" "terrestrial" 41849194 12638456588 "metagenome"
"SRR7026260" "terrestrial" 36007688 10874321776 "metagenome"
"SRR7026263" "terrestrial" 36278440 10956088880 "metagenome"
"SRR7026488" "terrestrial" 28127736 8494576272 "metagenome"
"SRR7026573" "terrestrial" 59405703 17940522306 "metagenome"
"SRR7027739" "terrestrial" 58094295 17544477090 "metagenome"
"SRR7042335" "terrestrial" 40064739 15519555630 "metagenome"
"SRR7042336" "terrestrial" 41456284 16016641726 "metagenome"
"SRR7042339" "terrestrial" 42838004 16632458183 "metagenome"
"SRR7042344" "terrestrial" 52628504 20145879995 "metagenome"
"SRR7042348" "terrestrial" 32888289 12485401258 "metagenome"
"SRR7042352" "terrestrial" 42072361 16099909437 "metagenome"
"SRR7042357" "terrestrial" 40514580 15598926540 "metagenome"
"SRR7042363" "terrestrial" 41467445 15832925022 "metagenome"
"SRR7042364" "terrestrial" 42348923 15987745684 "metagenome"
"SRR7042378" "terrestrial" 38638267 14803877435 "metagenome"
"SRR7042383" "terrestrial" 132085435 50283009365 "metagenome"
"SRR7042387" "terrestrial" 32406628 12088727051 "metagenome"
"SRR7042391" "terrestrial" 41299311 15826068299 "metagenome"
"SRR7042392" "terrestrial" 51136957 19415714111 "metagenome"
"SRR7054680" "terrestrial" 139058418 41717525400 "metagenome"
"SRR7067822" "terrestrial" 78053754 23572233708 "metagenome"
"SRR7083929" "terrestrial" 314554411 94366323300 "metagenome"
"SRR7091984" "terrestrial" 81614034 24647438268 "metagenome"
"SRR7151569" "terrestrial" 73711464 18575288928 "metagenome"
"SRR7151572" "terrestrial" 76211523 19205303796 "metagenome"
"SRR7151591" "terrestrial" 42807031 8561406200 "metagenome"
"SRR7151593" "terrestrial" 55407081 16622124300 "metagenome"
"SRR7151621" "terrestrial" 48867002 14710509660 "metagenome"
"SRR7151679" "terrestrial" 24243160 7290678684 "metagenome"
"SRR7182494" "terrestrial" 101698019 25627900788 "metagenome"
"SRR7182495" "terrestrial" 59084273 14889236796 "metagenome"
"SRR7182497" "terrestrial" 118699529 29912281308 "metagenome"
"SRR7182499" "terrestrial" 70963873 17882895996 "metagenome"
"SRR7182500" "terrestrial" 104106103 26234737956 "metagenome"
"SRR7186478" "terrestrial" 197273726 59182117800 "metagenome"
"SRR7186497" "terrestrial" 180261672 54078501600 "metagenome"
"SRR7188523" "terrestrial" 33019044 8742350091 "metagenome"
"SRR7344001" "terrestrial" 35195281 10490124196 "metagenome"
"SRR7369915" "terrestrial" 25582379 7674713700 "metagenome"
"SRR7369922" "terrestrial" 31205752 9361725600 "metagenome"
"SRR7414920" "terrestrial" 24007992 4849614384 "metagenome"
"SRR7414923" "terrestrial" 27195716 5493534632 "metagenome"
"SRR7448274" "terrestrial" 37243160 11172948000 "metagenome"
"SRR7448275" "terrestrial" 37836915 11351074500 "metagenome"
"SRR7448276" "terrestrial" 34788231 10436469300 "metagenome"
"SRR7471413" "terrestrial" 22728207 6818462100 "metagenome"
"SRR7471669" "terrestrial" 29413061 8823918300 "metagenome"
"SRR7497727" "terrestrial" 33862529 10226483758 "metagenome"
"SRR7629277" "terrestrial" 43031891 10844036532 "metagenome"
"SRR7629280" "terrestrial" 57050827 14376808404 "metagenome"
"SRR7687000" "terrestrial" 39147761 11822623822 "metagenome"
"SRR7687074" "terrestrial" 32871873 9927305646 "metagenome"
"SRR7687076" "terrestrial" 30693103 9269317106 "metagenome"
"SRR7777325" "terrestrial" 56659112 28442874224 "metagenome"
"SRR7905025" "terrestrial" 34244964 6917482728 "metagenome"
"SRR7907964" "terrestrial" 41051846 12315553800 "metagenome"
"SRR7907965" "terrestrial" 33219880 9965964000 "metagenome"
"SRR7907966" "terrestrial" 32630066 9789019800 "metagenome"
"SRR7907973" "terrestrial" 32648003 9794400900 "metagenome"
"SRR7907974" "terrestrial" 37664980 11299494000 "metagenome"
"SRR7907982" "terrestrial" 41226051 12367815300 "metagenome"
"SRR7907983" "terrestrial" 35314575 10594372500 "metagenome"
"SRR7907985" "terrestrial" 39159825 11747947500 "metagenome"
"SRR7908001" "terrestrial" 34241100 10272330000 "metagenome"
"SRR7962857" "terrestrial" 39189537 11835240174 "metagenome"
"SRR7963010" "terrestrial" 41317779 12477969258 "metagenome"
"SRR7963149" "terrestrial" 37904725 11447226950 "metagenome"
"SRR7969289" "terrestrial" 33394582 10085163764 "metagenome"
"SRR8126736" "terrestrial" 25830229 6787818071 "metagenome"
"SRR8197024" "terrestrial" 23600090 11847245180 "metagenome"
"SRR8369885" "terrestrial" 50190944 15057283200 "metagenome"
"SRR8415799" "terrestrial" 68394913 20655263726 "metagenome"
"SRR8416121" "terrestrial" 135306311 40862505922 "metagenome"
"SRR8416227" "terrestrial" 113457306 34264106412 "metagenome"
"SRR8426588" "terrestrial" 87051625 26289590750 "metagenome"
"SRR8426589" "terrestrial" 119597216 36118359232 "metagenome"
"SRR8426590" "terrestrial" 132040252 39876156104 "metagenome"
"SRR8426597" "terrestrial" 90008423 27182543746 "metagenome"
"SRR8467196" "terrestrial" 40978168 12293450400 "metagenome"
"SRR8475547" "terrestrial" 41318298 12478125996 "metagenome"
"SRR8476234" "terrestrial" 31721226 9579810252 "metagenome"
"SRR8487040" "terrestrial" 26317777 7947968654 "metagenome"
"SRR8517159" "terrestrial" 31002849 12463145298 "metagenome"
"SRR8526180" "terrestrial" 65674942 19833832484 "metagenome"
"SRR8553977" "terrestrial" 46794982 14132084564 "metagenome"
"SRR8554084" "terrestrial" 45107989 13622612678 "metagenome"
"SRR8554086" "terrestrial" 73500476 22197143752 "metagenome"
"SRR8554087" "terrestrial" 49202112 14859037824 "metagenome"
"SRR8554095" "terrestrial" 68500261 20687078822 "metagenome"
"SRR8554878" "terrestrial" 34820664 10515840528 "metagenome"
"SRR8554898" "terrestrial" 391960567 117588170100 "metagenome"
"SRR8554900" "terrestrial" 545138257 163541477100 "metagenome"
"SRR8558720" "terrestrial" 242065132 73103669864 "metagenome"
"SRR8581137" "terrestrial" 27812906 8147283679 "metagenome"
"SRR8655118" "terrestrial" 49549917 14964074934 "metagenome"
"SRR8663602" "terrestrial" 20077151 6023145300 "metagenome"
"SRR8663616" "terrestrial" 40782419 12234725700 "metagenome"
"SRR8663617" "terrestrial" 30919317 9275795100 "metagenome"
"SRR8676561" "terrestrial" 91131533 27521722966 "metagenome"
"SRR8676589" "terrestrial" 93127683 28124560266 "metagenome"
"SRR8676592" "terrestrial" 106518880 32168701760 "metagenome"
"SRR8693950" "terrestrial" 88202104 26637035408 "metagenome"
"SRR8693951" "terrestrial" 121799393 36783416686 "metagenome"
"SRR8693972" "terrestrial" 95951016 28977206832 "metagenome"
"SRR8693975" "terrestrial" 102236985 30875569470 "metagenome"
"SRR8693976" "terrestrial" 101523950 30660232900 "metagenome"
"SRR8694728" "terrestrial" 98523298 29754035996 "metagenome"
"SRR8695232" "terrestrial" 104802349 31650309398 "metagenome"
"SRR8830786" "terrestrial" 25647780 7694334000 "metagenome"
"SRR8830787" "terrestrial" 23091304 6927391200 "metagenome"
"SRR8830788" "terrestrial" 25255424 7576627200 "metagenome"
"SRR8830789" "terrestrial" 26325258 7897577400 "metagenome"
"SRR8830798" "terrestrial" 22433849 6730154700 "metagenome"
"SRR8832438" "terrestrial" 66366382 19350509141 "metagenome"
"SRR8856338" "terrestrial" 25647068 7625998539 "metagenome"
"SRR8856740" "terrestrial" 55560835 16779372170 "metagenome"
"SRR8861832" "terrestrial" 81054877 24478572854 "metagenome"
"SRR8861999" "terrestrial" 71180491 21496508282 "metagenome"
"SRR8862060" "terrestrial" 50030853 15109317606 "metagenome"
"SRR8862064" "terrestrial" 63798852 19267253304 "metagenome"
"SRR8862069" "terrestrial" 58326895 17614722290 "metagenome"
"SRR8862088" "terrestrial" 54651566 16504772932 "metagenome"
"SRR8863435" "terrestrial" 55886206 10785000764 "metagenome"
"SRR8863440" "terrestrial" 48483903 9411985716 "metagenome"
"SRR8879131" "terrestrial" 261035117 78832605334 "metagenome"
"SRR8879134" "terrestrial" 205316315 62005527130 "metagenome"
"SRR8881006" "terrestrial" 159458364 48156425928 "metagenome"
"SRR8881009" "terrestrial" 206143980 62255481960 "metagenome"
"SRR8931197" "terrestrial" 37831566 11349469800 "metagenome"
"SRR8931202" "terrestrial" 26451624 7935487200 "metagenome"
"SRR8931217" "terrestrial" 34162291 10248687300 "metagenome"
"SRR8931219" "terrestrial" 42821981 12846594300 "metagenome"
"SRR8931229" "terrestrial" 37879897 11363969100 "metagenome"
"SRR8931230" "terrestrial" 39075581 11722674300 "metagenome"
"SRR8931233" "terrestrial" 32592407 9681920267 "metagenome"
"SRR8931240" "terrestrial" 38967646 11690293800 "metagenome"
"SRR8934086" "terrestrial" 29759270 14939153540 "metagenome"
"SRR8996931" "terrestrial" 42481767 12829493634 "metagenome"
"SRR8996942" "terrestrial" 34687833 10475725566 "metagenome"
"SRR9007738" "terrestrial" 642105183 193915765266 "metagenome"
"SRR9009769" "terrestrial" 124573981 37621342262 "metagenome"
"SRR9017922" "terrestrial" 20189662 5080543640 "metagenome"
"SRR9020975" "terrestrial" 62200495 18784549490 "metagenome"
"SRR9021104" "terrestrial" 60346650 18224688300 "metagenome"
"SRR9021114" "terrestrial" 74724612 22566832824 "metagenome"
"SRR9021166" "terrestrial" 68234866 20606929532 "metagenome"
"SRR9021244" "terrestrial" 31574733 9535569366 "metagenome"
"SRR9021248" "terrestrial" 78985981 23853766262 "metagenome"
"SRR9021691" "terrestrial" 216027399 65240274498 "metagenome"
"SRR9021704" "terrestrial" 266803432 80574636464 "metagenome"
"SRR9021707" "terrestrial" 252885102 76371300804 "metagenome"
"SRR9023183" "terrestrial" 51483137 15547907374 "metagenome"
"SRR9030900" "terrestrial" 56545711 11309142200 "metagenome"
"SRR9030901" "terrestrial" 56323337 11264667400 "metagenome"
"SRR9030904" "terrestrial" 53731550 10746310000 "metagenome"
"SRR9030909" "terrestrial" 47491841 9498368200 "metagenome"
"SRR9030911" "terrestrial" 54628998 10925799600 "metagenome"
"SRR9032072" "terrestrial" 137143917 41417462934 "metagenome"
"SRR9032198" "terrestrial" 95706404 28903334008 "metagenome"
"SRR9032509" "terrestrial" 205837446 62162908692 "metagenome"
"SRR9032510" "terrestrial" 111794949 33762074598 "metagenome"
"SRR9032617" "terrestrial" 170867131 51601873562 "metagenome"
"SRR9032716" "terrestrial" 171678685 51846962870 "metagenome"
"SRR9107545" "terrestrial" 45485194 13736528588 "metagenome"
"SRR9276154" "terrestrial" 44228394 13268518200 "metagenome"
"SRR9289417" "terrestrial" 35572634 7185672068 "metagenome"
"SRR9289426" "terrestrial" 38550883 7787278366 "metagenome"
"SRR9289427" "terrestrial" 43635464 8814363728 "metagenome"
"SRR5039891" "terrestrial" 41834557 6275183550 "metagenome"
"SRR5039895" "terrestrial" 41839304 6275895600 "metagenome"
"SRR5039903" "terrestrial" 45914210 6887131500 "metagenome"
"SRR5039906" "terrestrial" 45362104 6804315600 "metagenome"
"SRR6032601" "terrestrial" 227342556 68202766800 "metagenome"
"SRR6032602" "terrestrial" 255260517 76578155100 "metagenome"
"SRR6262240" "terrestrial" 36068980 10820694000 "metagenome"
"SRR6262241" "terrestrial" 36129264 10838779200 "metagenome"
"SRR6262246" "terrestrial" 34991190 10497357000 "metagenome"
"SRR7039829" "terrestrial" 118998157 35699447100 "metagenome"
"ERR1110185" "marrine" 22301921 11150960500 "metagenome"
"ERR1110187" "marrine" 21330799 10665399500 "metagenome"
"ERR1110191" "marrine" 25562011 12781005500 "metagenome"
"ERR1227278" "marrine" 43329466 9359164656 "metagenome"
"ERR1679396" "marrine" 163267993 32652585162 "metagenome"
"ERR1700906" "marrine" 50580998 9952514934 "metagenome"
"ERR1700920" "marrine" 20554043 4110808600 "metagenome"
"ERR1726522" "marrine" 168560418 40502987406 "metagenome"
"ERR1726528" "marrine" 187132146 36787247552 "metagenome"
"ERR1726529" "marrine" 176263128 35044036399 "metagenome"
"ERR1726531" "marrine" 169584372 33738275125 "metagenome"
"ERR1726536" "marrine" 189370403 37424376436 "metagenome"
"ERR1726540" "marrine" 152747480 30332086507 "metagenome"
"ERR1726549" "marrine" 170643224 33442672156 "metagenome"
"ERR1726552" "marrine" 151897408 28796316624 "metagenome"
"ERR1726555" "marrine" 182836931 35408999426 "metagenome"
"ERR1726556" "marrine" 109584189 21393256620 "metagenome"
"ERR1726558" "marrine" 182801991 35583256463 "metagenome"
"ERR1726566" "marrine" 168622887 33536206176 "metagenome"
"ERR1726567" "marrine" 205131797 38096961046 "metagenome"
"ERR1726568" "marrine" 81610318 16266550277 "metagenome"
"ERR1726573" "marrine" 210016077 41459340919 "metagenome"
"ERR1726574" "marrine" 168824215 33200692193 "metagenome"
"ERR1726579" "marrine" 165888939 32541228251 "metagenome"
"ERR1726585" "marrine" 176382416 34308902599 "metagenome"
"ERR1726588" "marrine" 76510087 15007256217 "metagenome"
"ERR1726595" "marrine" 205446523 40576478436 "metagenome"
"ERR1726600" "marrine" 201311263 40035042575 "metagenome"
"ERR1726601" "marrine" 151216446 30104044188 "metagenome"
"ERR1726603" "marrine" 83124293 16355432829 "metagenome"
"ERR1726624" "marrine" 151045346 29697078988 "metagenome"
"ERR1726628" "marrine" 174883910 33176353719 "metagenome"
"ERR1726631" "marrine" 174591971 33992665055 "metagenome"
"ERR1726639" "marrine" 29719899 5901355880 "metagenome"
"ERR1726654" "marrine" 184292258 36385778347 "metagenome"
"ERR1726669" "marrine" 166125029 33136329516 "metagenome"
"ERR1726670" "marrine" 169057963 32765027246 "metagenome"
"ERR1726675" "marrine" 135761345 26719605251 "metagenome"
"ERR1726678" "marrine" 58223425 11563015902 "metagenome"
"ERR1726686" "marrine" 139940874 27539364629 "metagenome"
"ERR1726695" "marrine" 186801578 35763122564 "metagenome"
"ERR1726704" "marrine" 210811053 41341075274 "metagenome"
"ERR1726706" "marrine" 200116168 39578199392 "metagenome"
"ERR1726710" "marrine" 83008539 15932255106 "metagenome"
"ERR1726719" "marrine" 192599327 37489341770 "metagenome"
"ERR1726723" "marrine" 196925442 38819652498 "metagenome"
"ERR1726725" "marrine" 205135617 36034056093 "metagenome"
"ERR1726734" "marrine" 172292076 34185271812 "metagenome"
"ERR1726736" "marrine" 172148099 34158551770 "metagenome"
"ERR1726737" "marrine" 159278207 31660998011 "metagenome"
"ERR1726742" "marrine" 174887473 33799631291 "metagenome"
"ERR1726754" "marrine" 32663905 6334876983 "metagenome"
"ERR1726763" "marrine" 107637772 21308522173 "metagenome"
"ERR1726765" "marrine" 113071479 22027260372 "metagenome"
"ERR1726775" "marrine" 56089928 11053304211 "metagenome"
"ERR1726776" "marrine" 178823255 35609945886 "metagenome"
"ERR1726783" "marrine" 206166540 40861573271 "metagenome"
"ERR1726790" "marrine" 147139437 29356077522 "metagenome"
"ERR1726791" "marrine" 155977419 30606700635 "metagenome"
"ERR1726795" "marrine" 230046882 44610798158 "metagenome"
"ERR1726797" "marrine" 189577470 37815732667 "metagenome"
"ERR1726799" "marrine" 183009699 36407553246 "metagenome"
"ERR1726806" "marrine" 183586910 36160500749 "metagenome"
"ERR1726809" "marrine" 129677590 25585047673 "metagenome"
"ERR1726813" "marrine" 147728766 29151118761 "metagenome"
"ERR1726817" "marrine" 224683230 44181802015 "metagenome"
"ERR1726826" "marrine" 142231356 27953959024 "metagenome"
"ERR1726828" "marrine" 176819687 34943194775 "metagenome"
"ERR1726846" "marrine" 121304370 23487290693 "metagenome"
"ERR1726849" "marrine" 125658161 24618313338 "metagenome"
"ERR1726850" "marrine" 239931347 47112436269 "metagenome"
"ERR1726855" "marrine" 161886213 31933848335 "metagenome"
"ERR1726863" "marrine" 185269447 36347481528 "metagenome"
"ERR1726866" "marrine" 209161537 41030715217 "metagenome"
"ERR1726875" "marrine" 211073100 41210005212 "metagenome"
"ERR1726878" "marrine" 187647466 37215164671 "metagenome"
"ERR1726879" "marrine" 38529570 7629132501 "metagenome"
"ERR1726880" "marrine" 180781450 36010381870 "metagenome"
"ERR1726888" "marrine" 38279049 7459669095 "metagenome"
"ERR1726889" "marrine" 205292121 40260236743 "metagenome"
"ERR1726892" "marrine" 95556654 18596299415 "metagenome"
"ERR1726895" "marrine" 38342837 7583156507 "metagenome"
"ERR1726900" "marrine" 157962460 31164968241 "metagenome"
"ERR1726901" "marrine" 124594633 24752288604 "metagenome"
"ERR1726902" "marrine" 45574189 9098266103 "metagenome"
"ERR1726903" "marrine" 125941784 24017831900 "metagenome"
"ERR1726906" "marrine" 209627621 41204729132 "metagenome"
"ERR1726912" "marrine" 215539414 36699619656 "metagenome"
"ERR1726913" "marrine" 144390218 27642525336 "metagenome"
"ERR1726921" "marrine" 145506236 28561540643 "metagenome"
"ERR1726922" "marrine" 171897932 34003797751 "metagenome"
"ERR1726926" "marrine" 66978287 13408645381 "metagenome"
"ERR1726928" "marrine" 187544302 37185393581 "metagenome"
"ERR1726935" "marrine" 186292679 36655001922 "metagenome"
"ERR1726945" "marrine" 36727943 7208250707 "metagenome"
"ERR1726951" "marrine" 165363385 32595772446 "metagenome"
"ERR1726960" "marrine" 159611273 31431486303 "metagenome"
"ERR1726969" "marrine" 52039993 10272430402 "metagenome"
"ERR1726973" "marrine" 187209156 36965366055 "metagenome"
"ERR1726974" "marrine" 181562872 35424968355 "metagenome"
"ERR1726977" "marrine" 195814338 38536354683 "metagenome"
"ERR1726980" "marrine" 201359147 39387504052 "metagenome"
"ERR1740326" "marrine" 80433555 15855182593 "metagenome"
"ERR2092764" "marrine" 53770698 16020801445 "metagenome"
"ERR2092766" "marrine" 174326621 52164259975 "metagenome"
"ERR2092770" "marrine" 143672109 42940165104 "metagenome"
"ERR2094675" "marrine" 48755681 14626704300 "metagenome"
"ERR2094680" "marrine" 38234536 11470360800 "metagenome"
"ERR2098367" "marrine" 51217703 15021657506 "metagenome"
"ERR2098369" "marrine" 52707603 15573637099 "metagenome"
"ERR2098375" "marrine" 52960017 15477317526 "metagenome"
"ERR2098380" "marrine" 45048186 13208391028 "metagenome"
"ERR2098381" "marrine" 51964626 15356401609 "metagenome"
"ERR2098386" "marrine" 63822755 18706545744 "metagenome"
"ERR2098389" "marrine" 65671402 19495505777 "metagenome"
"ERR2098393" "marrine" 49666623 14670142508 "metagenome"
"ERR2098395" "marrine" 60804746 17932137240 "metagenome"
"ERR2098401" "marrine" 62730239 18604732297 "metagenome"
"ERR2098405" "marrine" 54836575 16127294109 "metagenome"
"ERR2098408" "marrine" 63459261 18707455542 "metagenome"
"ERR2098410" "marrine" 81479905 23977018016 "metagenome"
"ERR2196985" "marrine" 123273135 35165049447 "metagenome"
"ERR2206755" "marrine" 38283803 8914862499 "metagenome"
"ERR2206756" "marrine" 48106155 11701431990 "metagenome"
"ERR2206763" "marrine" 69781559 15936561468 "metagenome"
"ERR2206769" "marrine" 79553815 18409372037 "metagenome"
"ERR2206774" "marrine" 74333178 17505929546 "metagenome"
"ERR2206775" "marrine" 48772576 11623598574 "metagenome"
"ERR2206795" "marrine" 20055467 4750191690 "metagenome"
"ERR2431953" "marrine" 139575775 42151884050 "metagenome"
"ERR2431956" "marrine" 90446813 27314937526 "metagenome"
